attempt_id,run_id,phase,candidate_name,replicate,epoch,mu,mu_in,mu_ref,rho_in,rho_ref,iterations,epoch_seconds,training_loss,display_loss,training_contexts,epochs,depth,hidden_size,schedule_kind,seed,worker_id,hostname,created_at
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,53,0.6732999999999999,0.6732999999999999,0.6732999999999999,0.0,0.0,100,11.86033010482788,1016.208691608855,1016.208691608855,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998038685
full_depth_depth4_rep04_attempt1777997392130_w16,full_depth_depth4_rep04,depth,depth4,4,33,0.8713,0.8713,0.8713,0.0,0.0,100,19.28227186203003,971.7152966581161,971.7152966581161,100,130,4,128,piecewise_linear,95004,16,instance-20260504-202505,1777998041598
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,55,0.6535,0.6535,0.6535,0.0,0.0,100,11.60439395904541,1007.4346158105241,1007.4346158105241,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998043141
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,92,0.2872,0.2872,0.2872,0.0,0.0,100,7.376191139221191,1046.8190609123717,1046.8190609123717,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998043431
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,54,0.6634,0.6634,0.6634,0.0,0.0,100,11.685477018356323,1087.556239924159,1087.556239924159,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998043592
full_depth_depth3_rep01_attempt1777997392130_w3,full_depth_depth3_rep01,depth,depth3,1,35,0.8515,0.8515,0.8515,0.0,0.0,100,18.43971610069275,1026.1145418415135,1026.1145418415135,100,130,3,128,piecewise_linear,95001,3,instance-20260504-202505,1777998044704
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,60,0.604,0.604,0.604,0.0,0.0,100,10.50758695602417,1042.4654438845987,1042.4654438845987,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998046770
full_depth_depth4_rep05_attempt1777997392130_w17,full_depth_depth4_rep05,depth,depth4,5,33,0.8713,0.8713,0.8713,0.0,0.0,100,19.24447989463806,1001.0817824491721,1001.0817824491721,100,130,4,128,piecewise_linear,95005,17,instance-20260504-202505,1777998048076
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,depth,depth3,5,55,0.6535,0.6535,0.6535,0.0,0.0,100,12.368762016296387,1070.5981359640175,1070.5981359640175,100,130,3,128,piecewise_linear,95005,8,instance-20260501-133020,1777998049548
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,depth,depth3,3,54,0.6634,0.6634,0.6634,0.0,0.0,100,11.52374792098999,1086.6818675383875,1086.6818675383875,100,130,3,128,piecewise_linear,95003,6,instance-20260501-084214,1777998049940
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,93,0.2773,0.2773,0.2773,0.0,0.0,100,6.91016411781311,1047.9795279360735,1047.9795279360735,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998050456
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,54,0.6634,0.6634,0.6634,0.0,0.0,100,12.443969011306763,1020.6798050710684,1020.6798050710684,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998051153
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,56,0.6436,0.6436,0.6436,0.0,0.0,100,11.730321884155273,1008.7284824594768,1008.7284824594768,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998054895
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,55,0.6535,0.6535,0.6535,0.0,0.0,100,11.631678104400635,1091.0584010001905,1091.0584010001905,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998055248
full_depth_depth4_rep03_attempt1777997392130_w15,full_depth_depth4_rep03,depth,depth4,3,34,0.8613999999999999,0.8613999999999999,0.8613999999999999,0.0,0.0,100,18.939080953598022,1023.430646360682,1023.430646360682,100,130,4,128,piecewise_linear,95003,15,instance-20260504-202505,1777998056989
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,61,0.5941,0.5941,0.5941,0.0,0.0,100,10.707706928253174,1044.5653061123264,1044.5653061123264,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998057501
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,94,0.26739999999999997,0.26739999999999997,0.26739999999999997,0.0,0.0,100,6.840227842330933,1043.1450054737861,1043.1450054737861,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998057804
full_depth_depth4_rep04_attempt1777997392130_w16,full_depth_depth4_rep04,depth,depth4,4,34,0.8613999999999999,0.8613999999999999,0.8613999999999999,0.0,0.0,100,19.491021156311035,975.4596632361058,975.4596632361058,100,130,4,128,piecewise_linear,95004,16,instance-20260504-202505,1777998061111
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,depth,depth3,5,56,0.6436,0.6436,0.6436,0.0,0.0,100,11.714287996292114,1073.229458719444,1073.229458719444,100,130,3,128,piecewise_linear,95005,8,instance-20260501-133020,1777998061286
full_depth_depth3_rep01_attempt1777997392130_w3,full_depth_depth3_rep01,depth,depth3,1,36,0.8416000000000001,0.8416000000000001,0.8416000000000001,0.0,0.0,100,17.7921621799469,1029.5676483375705,1029.5676483375705,100,130,3,128,piecewise_linear,95001,3,instance-20260504-202505,1777998062518
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,55,0.6535,0.6535,0.6535,0.0,0.0,100,11.771484136581421,1021.5677840324221,1021.5677840324221,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998062949
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,95,0.2575,0.2575,0.2575,0.0,0.0,100,6.842827796936035,1042.0303858850864,1042.0303858850864,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998064763
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,depth,depth3,3,55,0.6535,0.6535,0.6535,0.0,0.0,100,16.40765881538391,1089.4792529900974,1089.4792529900974,100,130,3,128,piecewise_linear,95003,6,instance-20260501-084214,1777998066370
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,57,0.6336999999999999,0.6336999999999999,0.6336999999999999,0.0,0.0,100,11.615092039108276,1011.2417907942165,1011.2417907942165,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998066534
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,56,0.6436,0.6436,0.6436,0.0,0.0,100,11.628047943115234,1093.400018839222,1093.400018839222,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998066899
full_depth_depth4_rep05_attempt1777997392130_w17,full_depth_depth4_rep05,depth,depth4,5,34,0.8613999999999999,0.8613999999999999,0.8613999999999999,0.0,0.0,100,19.246926069259644,1005.9883966587017,1005.9883966587017,100,130,4,128,piecewise_linear,95005,17,instance-20260504-202505,1777998067346
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,62,0.5842,0.5842,0.5842,0.0,0.0,100,11.255920886993408,1046.6009307706654,1046.6009307706654,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998068780
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,96,0.2476,0.2476,0.2476,0.0,0.0,100,6.842725992202759,1039.2438040750492,1039.2438040750492,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998071721
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,depth,depth3,5,57,0.6336999999999999,0.6336999999999999,0.6336999999999999,0.0,0.0,100,11.643311023712158,1075.5843169302418,1075.5843169302418,100,130,3,128,piecewise_linear,95005,8,instance-20260501-133020,1777998072954
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,56,0.6436,0.6436,0.6436,0.0,0.0,100,11.777045965194702,1022.9149537134051,1022.9149537134051,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998074750
full_depth_depth4_rep03_attempt1777997392130_w15,full_depth_depth4_rep03,depth,depth4,3,35,0.8515,0.8515,0.8515,0.0,0.0,100,19.029601097106934,1027.1590079390894,1027.1590079390894,100,130,4,128,piecewise_linear,95003,15,instance-20260504-202505,1777998076042
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,58,0.6237999999999999,0.6237999999999999,0.6237999999999999,0.0,0.0,100,11.637412071228027,1012.9784772150576,1012.9784772150576,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998078195
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,57,0.6336999999999999,0.6336999999999999,0.6336999999999999,0.0,0.0,100,11.668009996414185,1095.8388178789885,1095.8388178789885,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998078591
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,97,0.2377,0.2377,0.2377,0.0,0.0,100,6.86379599571228,1039.9274047154527,1039.9274047154527,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998078700
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,depth,depth3,3,56,0.6436,0.6436,0.6436,0.0,0.0,100,13.518134832382202,1092.1336785511241,1092.1336785511241,100,130,3,128,piecewise_linear,95003,6,instance-20260501-084214,1777998079905
full_depth_depth3_rep01_attempt1777997392130_w3,full_depth_depth3_rep01,depth,depth3,1,37,0.8317000000000001,0.8317000000000001,0.8317000000000001,0.0,0.0,100,18.44317388534546,1032.9630973568133,1032.9630973568133,100,130,3,128,piecewise_linear,95001,3,instance-20260504-202505,1777998080983
full_depth_depth4_rep04_attempt1777997392130_w16,full_depth_depth4_rep04,depth,depth4,4,35,0.8515,0.8515,0.8515,0.0,0.0,100,20.109055995941162,978.4529611475,978.4529611475,100,130,4,128,piecewise_linear,95004,16,instance-20260504-202505,1777998081242
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,63,0.5742999999999999,0.5742999999999999,0.5742999999999999,0.0,0.0,100,12.711986064910889,1048.4605392241285,1048.4605392241285,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998081516
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,depth,depth3,5,58,0.6237999999999999,0.6237999999999999,0.6237999999999999,0.0,0.0,100,11.604964971542358,1077.0862455716701,1077.0862455716701,100,130,3,128,piecewise_linear,95005,8,instance-20260501-133020,1777998084583
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,98,0.22779999999999997,0.22779999999999997,0.22779999999999997,0.0,0.0,100,6.888956069946289,1037.5644473196244,1037.5644473196244,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998085703
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,57,0.6336999999999999,0.6336999999999999,0.6336999999999999,0.0,0.0,100,11.743035078048706,1026.2737776185086,1026.2737776185086,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998086517
full_depth_depth4_rep05_attempt1777997392130_w17,full_depth_depth4_rep05,depth,depth4,5,35,0.8515,0.8515,0.8515,0.0,0.0,100,19.377483129501343,1008.4924392106026,1008.4924392106026,100,130,4,128,piecewise_linear,95005,17,instance-20260504-202505,1777998086746
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,59,0.6138999999999999,0.6138999999999999,0.6138999999999999,0.0,0.0,100,11.645184993743896,1015.2932080285834,1015.2932080285834,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998089865
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,58,0.6237999999999999,0.6237999999999999,0.6237999999999999,0.0,0.0,100,11.65665602684021,1098.2369261784029,1098.2369261784029,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998090271
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,depth,depth3,3,57,0.6336999999999999,0.6336999999999999,0.6336999999999999,0.0,0.0,100,11.288386106491089,1094.916091137046,1094.916091137046,100,130,3,128,piecewise_linear,95003,6,instance-20260501-084214,1777998091215
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,64,0.5644,0.5644,0.5644,0.0,0.0,100,10.565733909606934,1050.2414172466065,1050.2414172466065,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998092104
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,99,0.21789999999999998,0.21789999999999998,0.21789999999999998,0.0,0.0,100,6.899969100952148,1033.396514462761,1033.396514462761,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998092718
full_depth_depth4_rep03_attempt1777997392130_w15,full_depth_depth4_rep03,depth,depth4,3,36,0.8416000000000001,0.8416000000000001,0.8416000000000001,0.0,0.0,100,18.972760915756226,1030.9853468127571,1030.9853468127571,100,130,4,128,piecewise_linear,95003,15,instance-20260504-202505,1777998095038
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,depth,depth3,5,59,0.6138999999999999,0.6138999999999999,0.6138999999999999,0.0,0.0,100,11.717170000076294,1079.0836060169747,1079.0836060169747,100,130,3,128,piecewise_linear,95005,8,instance-20260501-133020,1777998096324
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,58,0.6237999999999999,0.6237999999999999,0.6237999999999999,0.0,0.0,100,11.726081848144531,1028.0516789023711,1028.0516789023711,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998098267
full_depth_depth3_rep01_attempt1777997392130_w3,full_depth_depth3_rep01,depth,depth3,1,38,0.8218000000000001,0.8218000000000001,0.8218000000000001,0.0,0.0,100,17.98053503036499,1036.4286793416895,1036.4286793416895,100,130,3,128,piecewise_linear,95001,3,instance-20260504-202505,1777998098985
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,100,0.208,0.208,0.208,0.0,0.0,100,6.976401090621948,1028.3528994513917,1028.3528994513917,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998099809
full_depth_depth4_rep04_attempt1777997392130_w16,full_depth_depth4_rep04,depth,depth4,4,36,0.8416000000000001,0.8416000000000001,0.8416000000000001,0.0,0.0,100,19.138356924057007,981.9451696136535,981.9451696136535,100,130,4,128,piecewise_linear,95004,16,instance-20260504-202505,1777998100402
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,60,0.604,0.604,0.604,0.0,0.0,100,11.60355019569397,1016.1366052880815,1016.1366052880815,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998101493
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,59,0.6138999999999999,0.6138999999999999,0.6138999999999999,0.0,0.0,100,11.703875064849854,1100.8265146149151,1100.8265146149151,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998101999
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,depth,depth3,3,58,0.6237999999999999,0.6237999999999999,0.6237999999999999,0.0,0.0,100,11.305333852767944,1097.4671157736354,1097.4671157736354,100,130,3,128,piecewise_linear,95003,6,instance-20260501-084214,1777998102542
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,65,0.5545,0.5545,0.5545,0.0,0.0,100,10.45295786857605,1052.112080133669,1052.112080133669,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998102580
full_depth_depth4_rep05_attempt1777997392130_w17,full_depth_depth4_rep05,depth,depth4,5,36,0.8416000000000001,0.8416000000000001,0.8416000000000001,0.0,0.0,100,19.990787982940674,1011.6073148258902,1011.6073148258902,100,130,4,128,piecewise_linear,95005,17,instance-20260504-202505,1777998106758
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,101,0.1981,0.1981,0.1981,0.0,0.0,100,6.986608982086182,1025.6460742404256,1025.6460742404256,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998106910
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,depth,depth3,5,60,0.604,0.604,0.604,0.0,0.0,100,11.572776079177856,1081.1489362697073,1081.1489362697073,100,130,3,128,piecewise_linear,95005,8,instance-20260501-133020,1777998107921
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,59,0.6138999999999999,0.6138999999999999,0.6138999999999999,0.0,0.0,100,11.779658079147339,1029.2832283848072,1029.2832283848072,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998110071
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,61,0.5941,0.5941,0.5941,0.0,0.0,100,11.628486156463623,1018.2573591191351,1018.2573591191351,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998113146
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,66,0.5446,0.5446,0.5446,0.0,0.0,100,11.042150020599365,1053.8339304189608,1053.8339304189608,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998113645
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,60,0.604,0.604,0.604,0.0,0.0,100,11.69654107093811,1102.5114398658827,1102.5114398658827,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998113720
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,102,0.18819999999999998,0.18819999999999998,0.18819999999999998,0.0,0.0,100,7.048951864242554,1020.0189059195469,1020.0189059195469,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998114074
full_depth_depth4_rep03_attempt1777997392130_w15,full_depth_depth4_rep03,depth,depth4,3,37,0.8317000000000001,0.8317000000000001,0.8317000000000001,0.0,0.0,100,19.08257293701172,1034.7373903167877,1034.7373903167877,100,130,4,128,piecewise_linear,95003,15,instance-20260504-202505,1777998114142
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,depth,depth3,3,59,0.6138999999999999,0.6138999999999999,0.6138999999999999,0.0,0.0,100,12.576144218444824,1100.031493885974,1100.031493885974,100,130,3,128,piecewise_linear,95003,6,instance-20260501-084214,1777998115140
full_depth_depth3_rep01_attempt1777997392130_w3,full_depth_depth3_rep01,depth,depth3,1,39,0.8119000000000001,0.8119000000000001,0.8119000000000001,0.0,0.0,100,18.839664936065674,1039.7488968695436,1039.7488968695436,100,130,3,128,piecewise_linear,95001,3,instance-20260504-202505,1777998117847
full_depth_depth4_rep04_attempt1777997392130_w16,full_depth_depth4_rep04,depth,depth4,4,37,0.8317000000000001,0.8317000000000001,0.8317000000000001,0.0,0.0,100,19.014986991882324,985.0529726391055,985.0529726391055,100,130,4,128,piecewise_linear,95004,16,instance-20260504-202505,1777998119439
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,depth,depth3,5,61,0.5941,0.5941,0.5941,0.0,0.0,100,11.71132206916809,1083.2324444999808,1083.2324444999808,100,130,3,128,piecewise_linear,95005,8,instance-20260501-133020,1777998119656
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,103,0.1783,0.1783,0.1783,0.0,0.0,100,7.119255065917969,1015.5965217407279,1015.5965217407279,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998121308
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,60,0.604,0.604,0.604,0.0,0.0,100,11.816713809967041,1032.9004883246512,1032.9004883246512,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998121912
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,67,0.5347,0.5347,0.5347,0.0,0.0,100,10.492921113967896,1055.4315058198576,1055.4315058198576,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998124161
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,62,0.5842,0.5842,0.5842,0.0,0.0,100,11.622166872024536,1027.270210878858,1027.270210878858,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998124792
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,61,0.5941,0.5941,0.5941,0.0,0.0,100,11.659341096878052,1104.2059220219035,1104.2059220219035,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998125403
full_depth_depth4_rep05_attempt1777997392130_w17,full_depth_depth4_rep05,depth,depth4,5,37,0.8317000000000001,0.8317000000000001,0.8317000000000001,0.0,0.0,100,19.26795983314514,1014.8535480168756,1014.8535480168756,100,130,4,128,piecewise_linear,95005,17,instance-20260504-202505,1777998126048
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,depth,depth3,3,60,0.604,0.604,0.604,0.0,0.0,100,11.111073970794678,1102.5935565152372,1102.5935565152372,100,130,3,128,piecewise_linear,95003,6,instance-20260501-084214,1777998126272
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,104,0.1684,0.1684,0.1684,0.0,0.0,100,7.016938209533691,1013.1059504937494,1013.1059504937494,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998128439
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,depth,depth3,5,62,0.5842,0.5842,0.5842,0.0,0.0,100,11.743394136428833,1085.3103943749088,1085.3103943749088,100,130,3,128,piecewise_linear,95005,8,instance-20260501-133020,1777998131423
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,61,0.5941,0.5941,0.5941,0.0,0.0,100,11.852542877197266,1035.7414953566672,1035.7414953566672,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998133788
full_depth_depth4_rep03_attempt1777997392130_w15,full_depth_depth4_rep03,depth,depth4,3,38,0.8218000000000001,0.8218000000000001,0.8218000000000001,0.0,0.0,100,19.787748098373413,1038.2582016112244,1038.2582016112244,100,130,4,128,piecewise_linear,95003,15,instance-20260504-202505,1777998133952
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,68,0.5247999999999999,0.5247999999999999,0.5247999999999999,0.0,0.0,100,10.493242979049683,1056.9555904971153,1056.9555904971153,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998134680
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,105,0.1585,0.1585,0.1585,0.0,0.0,100,7.024984121322632,1008.5279458582789,1008.5279458582789,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998135579
full_depth_depth3_rep01_attempt1777997392130_w3,full_depth_depth3_rep01,depth,depth3,1,40,0.802,0.802,0.802,0.0,0.0,100,18.04882311820984,1043.138879779949,1043.138879779949,100,130,3,128,piecewise_linear,95001,3,instance-20260504-202505,1777998135918
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,63,0.5742999999999999,0.5742999999999999,0.5742999999999999,0.0,0.0,100,11.628866910934448,1029.8415885153233,1029.8415885153233,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998136445
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,62,0.5842,0.5842,0.5842,0.0,0.0,100,11.648813009262085,1105.878281792013,1105.878281792013,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998137076
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,depth,depth3,3,61,0.5941,0.5941,0.5941,0.0,0.0,100,11.22832703590393,1105.0350960137773,1105.0350960137773,100,130,3,128,piecewise_linear,95003,6,instance-20260501-084214,1777998137517
full_depth_depth4_rep04_attempt1777997392130_w16,full_depth_depth4_rep04,depth,depth4,4,38,0.8218000000000001,0.8218000000000001,0.8218000000000001,0.0,0.0,100,18.912106037139893,988.2160653905339,988.2160653905339,100,130,4,128,piecewise_linear,95004,16,instance-20260504-202505,1777998138373
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,106,0.1486,0.1486,0.1486,0.0,0.0,100,6.953519105911255,1004.3385060253023,1004.3385060253023,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998142647
full_depth_depth3_rep05_attempt1777997392112_w8,full_depth_depth3_rep05,depth,depth3,5,63,0.5742999999999999,0.5742999999999999,0.5742999999999999,0.0,0.0,100,11.788139820098877,1087.4382280218588,1087.4382280218588,100,130,3,128,piecewise_linear,95005,8,instance-20260501-133020,1777998143235
full_depth_depth3_rep04_attempt1777997392110_w7,full_depth_depth3_rep04,depth,depth3,4,69,0.5149,0.5149,0.5149,0.0,0.0,100,10.452636957168579,1058.500274745229,1058.500274745229,100,130,3,128,piecewise_linear,95004,7,instance-20260504-201725,1777998145155
full_depth_depth4_rep05_attempt1777997392130_w17,full_depth_depth4_rep05,depth,depth4,5,38,0.8218000000000001,0.8218000000000001,0.8218000000000001,0.0,0.0,100,19.160890102386475,1017.9169790325666,1017.9169790325666,100,130,4,128,piecewise_linear,95005,17,instance-20260504-202505,1777998145232
full_depth_depth4_rep02_attempt1777997392110_w11,full_depth_depth4_rep02,depth,depth4,2,62,0.5842,0.5842,0.5842,0.0,0.0,100,11.809340000152588,1036.3347092386505,1036.3347092386505,100,130,4,128,piecewise_linear,95002,11,instance-20260501-133020,1777998145621
full_depth_depth3_rep06_attempt1777997392110_w9,full_depth_depth3_rep06,depth,depth3,6,64,0.5644,0.5644,0.5644,0.0,0.0,100,11.773236989974976,1030.5515395234463,1030.5515395234463,100,130,3,128,piecewise_linear,95006,9,instance-20260501-133020,1777998148242
full_depth_depth4_rep01_attempt1777997392109_w10,full_depth_depth4_rep01,depth,depth4,1,63,0.5742999999999999,0.5742999999999999,0.5742999999999999,0.0,0.0,100,11.693004131317139,1108.355592268127,1108.355592268127,100,130,4,128,piecewise_linear,95001,10,instance-20260501-133020,1777998148793
full_depth_depth3_rep02_attempt1777997392154_w5,full_depth_depth3_rep02,depth,depth3,2,107,0.1387,0.1387,0.1387,0.0,0.0,100,7.035502910614014,1000.1920349398367,1000.1920349398367,100,130,3,128,piecewise_linear,95002,5,instance-20260505-111334,1777998149797
full_depth_depth3_rep03_attempt1777997392107_w6,full_depth_depth3_rep03,depth,depth3,3,62,0.5842,0.5842,0.5842,0.0,0.0,100,12.31554102897644,1107.3529491616532,1107.3529491616532,100,130,3,128,piecewise_linear,95003,6,instance-20260501-084214,1777998149850
full_depth_depth4_rep03_attempt1777997392130_w15,full_depth_depth4_rep03,depth,depth4,3,39,0.8119000000000001,0.8119000000000001,0.8119000000000001,0.0,0.0,100,18.912166833877563,1041.535611294997,1041.535611294997,100,130,4,128,piecewise_linear,95003,15,instance-20260504-202505,1777998152886
